Name,Phone,Address,Website,ABN,URL
Trend Timbers,(02) 4577 5277,"15 Railway Rd North, Mulgrave NSW 2756",http://www.trendtimbers.com.au,69124544412,https://www.yellowpages.com.au/nsw/mulgrave/trend-timbers-13713647-listing.html
Arbuthnot Sawmill Pty Ltd,(03) 5453 2401,"12 Punt Rd, Koondrook VIC 3580",,73004118969,https://www.yellowpages.com.au/vic/koondrook/arbuthnot-sawmill-pty-ltd-15678459-listing.html
Malatesta and Sons Sawmill and Firewood,(08) 9734 1383,"172 Preston Rd, Collie WA 6225",,76389375466,https://www.yellowpages.com.au/wa/collie/malatesta-and-sons-sawmill-and-firewood-1000001997577-listing.html
Absolutely Flawless Timber Flooring,0410 604 402,,https://www.absolutelyflawlesstimberflooring.com,32984207738,https://www.yellowpages.com.au/qld/everton-park/absolutely-flawless-timber-flooring-1000002226878-listing.html
Hunter Jet Timber Flooring,0422 219 726,New Lambton Heights NSW 2305,https://www.hunterjetflooring.com.au,91050209606,https://www.yellowpages.com.au/nsw/new-lambton-heights/hunter-jet-timber-flooring-12823103-listing.html
Adelaide Timber Flooring,(08) 8363 2681,"138 Magill Rd, Norwood SA 5067",http://www.adelaidetimberflooring.com,97581508716,https://www.yellowpages.com.au/sa/norwood/adelaide-timber-flooring-12386849-listing.html
Rural Timber Flooring,(08) 9754 2038,"Unit 2 24 Burler Dr, Vasse WA 6280",http://www.ruraltimberflooring.com.au,74163538725,https://www.yellowpages.com.au/wa/vasse/rural-timber-flooring-15227699-listing.html
Hastings Cork & Timber Flooring,0419 496 531,"1 Kentia Close, Port Macquarie NSW 2444",http://www.hastingscorkandtimberflooring.com.au,29110788013,https://www.yellowpages.com.au/nsw/port-macquarie/hastings-cork-timber-flooring-1000002046387-listing.html
Leisure Coast Timber Flooring Pty Ltd,(02) 4256 2862,"Shop 3/ 23 Durgadin Dr, Albion Park Rail NSW 2527",,44161641943,https://www.yellowpages.com.au/nsw/albion-park-rail/leisure-coast-timber-flooring-pty-ltd-15093587-listing.html
A1 Flooring The Timber Flooring Centre,(08) 8333 2999,"228 Magill Rd, Beulah Park SA 5067",http://www.a1flooring.com.au,78008191624,https://www.yellowpages.com.au/sa/beulah-park/a1-flooring-the-timber-flooring-centre-12272374-listing.html
Ryles Timber Flooring - Flooring Contractor,0449 060 561,Marino SA 5049,,95110413592,https://www.yellowpages.com.au/sa/marino/ryles-timber-flooring-flooring-contractor-1000000734086-listing.html
A. 1 Flooring Co The Timber Flooring Centre,(08) 8333 2999,"228 Magill Rd, Beulah Park SA 5067",,78008191624,https://www.yellowpages.com.au/sa/beulah-park/a-1-flooring-co-the-timber-flooring-centre-14669625-listing.html
BJ's Timber Flooring,(08) 9204 2611,"12 Burgay Ct, Osborne Park WA 6017",http://www.bjtf.com.au,92023886452,https://www.yellowpages.com.au/wa/osborne-park/bjs-timber-flooring-12372577-listing.html
AMZ Timber Flooring Pty Ltd,(02) 9418 3455,"Shop 4 102-104 Longueville Rd, Lane Cove NSW 2066",http://www.amztimberflooring.com.au,99623264862,https://www.yellowpages.com.au/nsw/lane-cove/amz-timber-flooring-pty-ltd-1000002288199-listing.html
Anderson's Timber Flooring,(02) 9544 8666,Miranda NSW 2228,http://www.andersonstimberflooring.com.au,69106982003,https://www.yellowpages.com.au/nsw/miranda/andersons-timber-flooring-13006825-listing.html
Infinite Timber Flooring Pty Ltd,(07) 3416 7935,"Unit 6 8 Miller St, Slacks Creek QLD 4127",http://www.infinitetimberflooring.com.au,84632847548,https://www.yellowpages.com.au/qld/slacks-creek/infinite-timber-flooring-pty-ltd-1000002276546-listing.html
Access Timber Flooring,(08) 9388 1194,"Shop 9 Homebase 55 Salvado Rd, Subiaco WA 6008",http://www.accesstimberflooring.com,48238237019,https://www.yellowpages.com.au/wa/subiaco/access-timber-flooring-14192694-listing.html
Titan Timber Flooring,(08) 9204 2700,"Unit 2 37 Hutton St, Osborne Park WA 6017",http://www.titanfloors.com.au,85282770537,https://www.yellowpages.com.au/wa/osborne-park/titan-timber-flooring-1000001803573-listing.html
Eddys Timber Flooring,,,,31227305177,https://www.yellowpages.com.au/nsw/riverwood/eddys-timber-flooring-1000002011705-listing.html
Boss Timber Flooring,0424 425 245,Donvale VIC 3111,http://bosstimberflooring.com.au,36375844172,https://www.yellowpages.com.au/vic/donvale/boss-timber-flooring-1000002203729-listing.html
Buy Timber Flooring Online,1300 739 567,"59 Wigg St, Wodonga VIC 3690",http://www.buytimberflooringonline.com.au,28921616568,https://www.yellowpages.com.au/vic/wodonga/buy-timber-flooring-online-15323474-listing.html
Ozwood Timber Flooring Pty Ltd,0430 420 614,"45 Winterton Rd, Clayton VIC 3168",http://ozwoodtimber.com.au,70623236760,https://www.yellowpages.com.au/vic/clayton/ozwood-timber-flooring-pty-ltd-15359746-listing.html
Sunny's timber flooring,0414 174 443,Wyndham Vale VIC 3024,,42952447154,https://www.yellowpages.com.au/vic/wyndham-vale/sunnys-timber-flooring-1000002968209-listing.html
All Timber Flooring,0418 955 827,Karrinyup WA 6018,,87707886626,https://www.yellowpages.com.au/wa/karrinyup/all-timber-flooring-12139191-listing.html
Contemporary Timber Flooring,0435 550 501,Para Hills SA 5096,http://ctflooring.com.au,96159044398,https://www.yellowpages.com.au/sa/para-hills/contemporary-timber-flooring-13713806-listing.html
Bassendean Timber Flooring,,,,14346255879,https://www.yellowpages.com.au/sup/bassendean-timber-flooring-1000000779849-listing.html
Applebees Timber Flooring,0403 523 281,Keysborough VIC 3173,,45424156991,https://www.yellowpages.com.au/vic/keysborough/applebees-timber-flooring-1000002334142-listing.html
Timber Flooring Concepts,(07) 3822 4941,Birkdale QLD 4159,,77484072236,https://www.yellowpages.com.au/qld/birkdale/timber-flooring-concepts-12953851-listing.html
Aarrans Timber Flooring,(08) 9248 5488,,http://www.aarranstimberflooring.com.au,34148457938,https://www.yellowpages.com.au/sup/aarrans-timber-flooring-14722640-listing.html
Master Glass Industries Pty Ltd,1300 555 644,"2 Wordie Pl, Padstow NSW 2211",http://www.masterglass.com.au,90000714983,https://www.yellowpages.com.au/nsw/padstow/master-glass-industries-pty-ltd-13331775-listing.html
Anlee Industries Pty Ltd,(03) 9761 6794,"Unit 2 44 Burgess Rd, Bayswater North VIC 3153",http://www.anleeindustries.com.au,43121467105,https://www.yellowpages.com.au/vic/bayswater-north/anlee-industries-pty-ltd-12301140-listing.html
Shield's River Redgum Furniture Timbers,0417 415 315,"45D The Back Rd, Porepunkah VIC 3740",http://www.riverredgum.com.au,88378987588,https://www.yellowpages.com.au/vic/porepunkah/shields-river-redgum-furniture-timbers-13189088-listing.html
Sam's Refined Furniture,0428 316 716,"117-119 McDougall St, Toowoomba QLD 4350",,83298792474,https://www.yellowpages.com.au/qld/toowoomba/sams-refined-furniture-15583230-listing.html
Martin's Fine Furniture,(03) 6431 3039,"31 Hopkinson St, South Burnie TAS 7320",,49388511879,https://www.yellowpages.com.au/tas/south-burnie/martins-fine-furniture-1000002203634-listing.html
Lacewood Furniture,(07) 3875 1577,"Unit 5/ 31 Boyland Ave, Coopers Plains QLD 4108",http://www.lacewoodfurniture.com.au,59086204211,https://www.yellowpages.com.au/qld/coopers-plains/lacewood-furniture-15054248-listing.html
Christian Cole Furniture,(03) 9350 3327,"5 Dairy Dr, Coburg North VIC 3058",http://www.christiancolefurniture.com.au,86100171339,https://www.yellowpages.com.au/vic/coburg-north/christian-cole-furniture-13152752-listing.html
R.H. Bullard Custom Timber Furniture,(02) 4324 8700,"26 Wollong St, Gosford NSW 2250",http://www.rhbullard.com.au,43913051647,https://www.yellowpages.com.au/nsw/gosford/rh-bullard-custom-timber-furniture-12057682-listing.html
Valley Barrel Furniture,0447 079 975,"Hunter Bec Corner Merthyr & Barton Streets, Kurri Kurri NSW 2327",,58860354864,https://www.yellowpages.com.au/nsw/kurri-kurri/valley-barrel-furniture-15584892-listing.html
Factory Direct Furniture Sales P/L,(03) 5940 4444,"2 6 Venture Way, Pakenham VIC 3810",,43055094981,https://www.yellowpages.com.au/vic/pakenham/factory-direct-furniture-sales-p-l-15400788-listing.html
Blak Oak,0447 027 961,"Unit 3 46 Lysaght St, Coolum Beach QLD 4573",http://www.blakoak.com.au,21885831585,https://www.yellowpages.com.au/qld/coolum-beach/blak-oak-1000002740676-listing.html
Pfitzner Furniture,(08) 8391 0492,"3 Mt Barker Rd, Totness SA 5250",http://www.pfitzner.com.au,91436577894,https://www.yellowpages.com.au/sa/totness/pfitzner-furniture-13039362-listing.html
Roy Furniture Manufacturers Pty Ltd,(02) 4587 7034,"7 Blackman Crst, South Windsor NSW 2756",http://www.royfurniture.com.au,35000048484,https://www.yellowpages.com.au/nsw/south-windsor/roy-furniture-manufacturers-pty-ltd-13142708-listing.html
Bessant Custom Furniture,(02) 4987 7225,"19 Heather St, Heatherbrae NSW 2324",http://www.bessant.com.au,70728273839,https://www.yellowpages.com.au/nsw/heatherbrae/bessant-custom-furniture-12802689-listing.html
Golden Oak Furniture Design,(07) 4725 0621,"3/ 315 Bayswater Rd, Garbutt QLD 4814",http://www.goldenoakfurnituredesign.com,93684124407,https://www.yellowpages.com.au/qld/garbutt/golden-oak-furniture-design-11984532-listing.html
KW Kitchens & Interiors,(03) 5441 8563,,,14135582288,https://www.yellowpages.com.au/sup/kw-kitchens-interiors-14694632-listing.html
Dewhurst Furniture,(03) 9555 0055,"2/ 30 Cochranes Rd, Moorabbin VIC 3189",http://www.dewhurstfurniture.com.au,14081472442,https://www.yellowpages.com.au/vic/moorabbin/dewhurst-furniture-12750129-listing.html
Caulfield Cabinet Making & Joinery,0417 376 638,Caulfield VIC 3162,http://www.caulfieldcabinets.com.au,60167202136,https://www.yellowpages.com.au/vic/caulfield/caulfield-cabinet-making-joinery-12243963-listing.html
Woodsong Fine Furniture,0407 571 903,"Jue Sue Rd, Tolga QLD 4882",http://woodsongfinefurniture.com.au,20875299593,https://www.yellowpages.com.au/qld/tolga/woodsong-fine-furniture-12817100-listing.html
SP Furniture,0409 939 064,"67 Cromwell St, Perth TAS 7300",,93192771554,https://www.yellowpages.com.au/tas/perth/sp-furniture-12899448-listing.html
The Hardwood Refinery,(02) 4970 5558,"60 Biddulph St, Eraring NSW 2264",http://www.thehardwoodrefinery.com.au,51349204171,https://www.yellowpages.com.au/nsw/eraring/the-hardwood-refinery-12892071-listing.html
Bombora Custom Furniture,0407 906 799,"Unit 5 6 Boneyards Ave, Torquay VIC 3228",http://www.bomboracustomfurniture.com.au,76249169709,https://www.yellowpages.com.au/vic/torquay/bombora-custom-furniture-14865012-listing.html
Interfar Furniture Systems Pty Ltd,,"219 Victoria Rd, Drummoyne NSW 2047",http://www.interfar.com.au,56109487792,https://www.yellowpages.com.au/nsw/drummoyne/interfar-furniture-systems-pty-ltd-14264077-listing.html
Ramons Fine Furniture Pty Ltd,(03) 9719 7965,"Factory 15/ 350 Settlement Rd, Thomastown VIC 3074",https://www.ramonsfinefurniture.com.au,65007281941,https://www.yellowpages.com.au/vic/thomastown/ramons-fine-furniture-pty-ltd-14387351-listing.html
Dan Witts Furniture,0406 194 756,Ranelagh TAS 7109,,39604826390,https://www.yellowpages.com.au/tas/ranelagh/dan-witts-furniture-14963599-listing.html
Harry Howard Fine Furniture,0439 731 889,"7/6 Sheffield Pl, Kelso NSW 2795",http://www.harryhoward.com,96358193693,https://www.yellowpages.com.au/nsw/kelso/harry-howard-fine-furniture-14041480-listing.html
Mark Mathews Furniture,0407 112 289,Berkley Vale NSW 2261,,71873027141,https://www.yellowpages.com.au/nsw/berkley-vale/mark-mathews-furniture-15374735-listing.html
Upcycled Wood Designs,0432 766 331,East Albury NSW 2640,http://www.upcycledwooddesigns.com.au,52650323452,https://www.yellowpages.com.au/nsw/east-albury/upcycled-wood-designs-1000001676696-listing.html
Charlie's Furniture Frames,0414 331 785,"Factory 1/ 8 Merri Con, Campbellfield VIC 3061",http://charliesframes.com.au,70751256542,https://www.yellowpages.com.au/vic/campbellfield/charlies-furniture-frames-1000002023464-listing.html
Zivo Designs,0409 436 376,Jindalee QLD 4074,http://zivo-designs.business.site,65995717841,https://www.yellowpages.com.au/qld/jindalee/zivo-designs-1000002084873-listing.html
RZ Interiors,0413 793 749,"6 Lancewood Ave, Peregian Beach QLD 4573",http://www.rzrestorations.com.au,20179549828,https://www.yellowpages.com.au/qld/peregian-beach/rz-interiors-1000002150458-listing.html
Decor Fusion Design,0403 117 294,Labrador QLD 4215,https://www.decorfusion.com.au,55552024533,https://www.yellowpages.com.au/qld/labrador/decor-fusion-design-1000002212391-listing.html
Geelong Custom Builders,0418 398 745,,http://www.geelongcustombuilders.com.au,20236459758,https://www.yellowpages.com.au/sup/geelong-custom-builders-1000002279587-listing.html
Hausware,(07) 4096 6123,"Pioneer Ave, Malanda QLD 4885",http://hausware.com.au,87455436383,https://www.yellowpages.com.au/qld/malanda/hausware-1000002875699-listing.html
Barmakers,(03) 8790 3399,"3 Golden Leaf Close, Narre Warren South VIC 3805",http://www.barmakers.com.au,39807592966,https://www.yellowpages.com.au/vic/narre-warren-south/barmakers-1000002930773-listing.html
Vibe FM Pty Ltd,(02) 6284 3113,"6 Coal Ct, Beard ACT 2620",https://www.vibefm.com.au,93101542107,https://www.yellowpages.com.au/act/beard/vibe-fm-pty-ltd-12300771-listing.html
Custombuilt Furnishers,(07) 4152 2800,"Activity St, Bundaberg QLD 4670",,18528826069,https://www.yellowpages.com.au/qld/bundaberg/custombuilt-furnishers-12541793-listing.html
Braithwaite Innovative Joinery,0412 995 446,"47 Yass Rd, Queanbeyan ACT 2620",http://www.bij.com.au,53837090562,https://www.yellowpages.com.au/act/queanbeyan/braithwaite-innovative-joinery-12636683-listing.html
Ultimo Interiors,(08) 9201 2479,"4 Hutton St, Osborne Park WA 6017",http://www.ultimointeriors.com.au,34314232765,https://www.yellowpages.com.au/wa/osborne-park/ultimo-interiors-13138745-listing.html
Nannup Furniture Gallery,(08) 9756 0460,"259 Sexton Way, Nannup WA 6275",http://www.nannupfurnituregallery.com.au,78015572538,https://www.yellowpages.com.au/wa/nannup/nannup-furniture-gallery-13742951-listing.html
Nicholas Design,(03) 5976 2220,"21 Speed Cct, Tyabb VIC 3913",http://www.nicholasdesign.com.au,96007069098,https://www.yellowpages.com.au/vic/tyabb/nicholas-design-14129126-listing.html
Damien Hipwell Furniture - Studio Hip,(03) 5862 2079,,http://www.studiohip.com.au,41035659152,https://www.yellowpages.com.au/sup/damien-hipwell-furniture-studio-hip-14636304-listing.html
Easyliving Furniture & Interiors,(08) 9386 6311,"144 Stirling Hwy, Nedlands WA 6009",http://www.easyliving.com.au,80672300999,https://www.yellowpages.com.au/wa/nedlands/easyliving-furniture-interiors-14702191-listing.html
Ross Joinery Kitchens Pty Ltd,(07) 4774 5511,"447-451 Bayswater Rd, Garbutt QLD 4814",http://www.rossjoinery.com.au,94009854200,https://www.yellowpages.com.au/qld/garbutt/ross-joinery-kitchens-pty-ltd-1000002859836-listing.html
Seaside Joinery Pty Ltd,(02) 4367 4403,"Unit 2/ 15 Bonnal Rd, Erina NSW 2250",http://www.seasidejoinery.com.au,45625395762,https://www.yellowpages.com.au/nsw/erina/seaside-joinery-pty-ltd-13017651-listing.html
Design Spec Joinery & Kitchens,(02) 6621 2274,"49- 51 Jubilee St, Lismore NSW 2480",http://www.designspec.net.au,42420827273,https://www.yellowpages.com.au/nsw/lismore/design-spec-joinery-kitchens-12705331-listing.html
The Joinery Store,(02) 6382 4681,"318 Boorowa St, Young NSW 2594",http://www.thejoinerystore.com.au,31109556023,https://www.yellowpages.com.au/nsw/young/the-joinery-store-15117449-listing.html
Dalmeny Designer Kitchens,(02) 4476 7272,"Acacia Cl, Dalmeny NSW 2546",http://www.ddkitchens.com.au,47424687075,https://www.yellowpages.com.au/nsw/dalmeny/dalmeny-designer-kitchens-12598625-listing.html
McEldrew's Joinery,(03) 5338 2011,"Cnr Ring Rd and Trewin St, Ballarat VIC 3350",,28006487181,https://www.yellowpages.com.au/vic/ballarat/mceldrews-joinery-14504361-listing.html
Johnston Joinery,(07) 4035 3692,"113 Newell St, Bungalow QLD 4870",http://www.johnstonjoinery.com.au,12720562109,https://www.yellowpages.com.au/qld/bungalow/johnston-joinery-14924231-listing.html
Rodgers Kitchens Pty Ltd,(03) 6244 6932,"125 Mornington Rd, Mornington TAS 7018",http://www.rodgerskitchens.net.au,23065254284,https://www.yellowpages.com.au/tas/mornington/rodgers-kitchens-pty-ltd-15400217-listing.html
Wizard Kitchens,(03) 6248 4685,"8/205 Kennedy Dr, Cambridge TAS 7170",,80126128443,https://www.yellowpages.com.au/tas/cambridge/wizard-kitchens-14192972-listing.html
Adina Designed Interiors Svensson Heights,(07) 4132 7777,"35 Enterprise St, Bundaberg QLD 4670",https://www.adinainteriors.com.au,16009870071,https://www.yellowpages.com.au/qld/bundaberg/adina-designed-interiors-svensson-heights-1000002621114-listing.html
Dayal Singh Joinery,(02) 6621 2274,Lismore NSW 2480,https://www.designspec.net.au,42420827273,https://www.yellowpages.com.au/nsw/lismore/dayal-singh-joinery-1000002275797-listing.html
Barnard Joinery,(03) 6344 4749,"2 Quarantine Rd, Kings Meadows TAS 7249",https://hipages.com.au/connect/barnardjoinery,26563024462,https://www.yellowpages.com.au/tas/kings-meadows/barnard-joinery-15138239-listing.html
Custom Design Joinery,(02) 9829 4152,,http://www.cdjoinery.com.au,61662197892,https://www.yellowpages.com.au/sup/custom-design-joinery-1000002344434-listing.html
Branxton Joinery,(02) 4938 1903,"44 Russell St, Branxton NSW 2335",https://joinerybranxton.com.au,33002769735,https://www.yellowpages.com.au/nsw/branxton/branxton-joinery-12878528-listing.html
Stansfield Joinery,(08) 8326 7078,Hackham SA 5163,http://www.stansfieldjoinery.com,89134107950,https://www.yellowpages.com.au/sa/hackham/stansfield-joinery-14958765-listing.html
Adina Designed Interiors,(07) 4132 7755,"35 Enterprise St, Svensson Heights QLD 4670",https://www.adinainteriors.com.au,48163834642,https://www.yellowpages.com.au/qld/svensson-heights/adina-designed-interiors-13023432-listing.html
EuroTrend Windows & Doors,(03) 6267 2632,"24 Crescent Dr, Margate TAS 7054",http://www.eurotrend.net.au,43344852566,https://www.yellowpages.com.au/tas/margate/eurotrend-windows-doors-14644484-listing.html
Marrickville Joinery,(02) 9558 2435,"12 Tramway St, Tempe NSW 2044",http://www.marrickvillejoinery.com.au,64857264153,https://www.yellowpages.com.au/nsw/tempe/marrickville-joinery-12058620-listing.html
Ancient Opal Joinery & Stained Glass,0431 790 702,"31 Princes Ave, Charlestown NSW 2290",https://newcastlec4.wixsite.com/mysite,83252702432,https://www.yellowpages.com.au/nsw/charlestown/ancient-opal-joinery-stained-glass-13813703-listing.html
Camden Haven Kitchens & Joinery,(02) 6585 4156,"PO Box 263, Lake Cathie NSW 2445",,54272823733,https://www.yellowpages.com.au/nsw/lake-cathie/camden-haven-kitchens-joinery-12199153-listing.html
Clayton R. M. Joinery Pty Ltd,(03) 5721 5122,"28- 32 Newman St, Wangaratta VIC 3677",,65687298536,https://www.yellowpages.com.au/vic/wangaratta/clayton-r-m-joinery-pty-ltd-13256928-listing.html
